Date,yield_hat_6M,yield_hat_9M,yield_hat_1Y,yield_hat_2Y,yield_hat_5Y,yield_hat_10Y,yield_hat_20Y,yield_hat_30Y
2021-02-02,0.0015511702071891596,0.0022861589850907233,0.003019910132830584,0.004904491074873495,0.008571486659416464,0.012703530306455012,0.01712426942093368,0.017433882990985985
2021-02-03,0.0015697538019833158,0.0023128166578217056,0.0030546085822199883,0.0049447512287578415,0.008613932614869792,0.0127409537800502,0.017139638137559504,0.01743734164111299
2021-02-04,0.0015647912661155689,0.0023025484517602618,0.003039061980030539,0.004923908950665188,0.008590931601495488,0.01272021235089431,0.017132007427263892,0.0174374325709107
2021-02-05,0.0015876981852290728,0.0023358198854887572,0.0030826624012054303,0.004974387006574226,0.008642748675135285,0.012758799690760093,0.017146912944098387,0.017440707804718483
2021-02-08,0.0017719642187032725,0.002562642046970426,0.003351978652533894,0.005258056678598589,0.00890509283926086,0.012929677175760622,0.01722580389764046,0.017480792708128585
2021-02-09,0.001735061154302042,0.0025037697006119624,0.0032711158797561527,0.005159665914461152,0.008812442014412536,0.012905820671946374,0.01722333792783252,0.017481327875125536
2021-02-10,0.0017561828660983703,0.0025345577648757927,0.003311535385223265,0.005206637637182265,0.0088609716277513,0.01294332453753412,0.01723798340062722,0.017484457979720442
2021-02-11,0.0017475111596440573,0.0025186915017027627,0.0032885215830640233,0.005176578895118024,0.008825770410005061,0.012902408381339265,0.017221223273733637,0.01748287374805991
2021-02-12,0.0017530258029303932,0.0025252237208688915,0.003296069676236246,0.005184138588361792,0.008832813648269584,0.012907279319141606,0.017223547988590097,0.017484189219735227
2021-02-16,0.002020658788935175,0.002831583436901189,0.0036411445639190853,0.005528020010689639,0.009134845181886935,0.013115544118842628,0.017334213684866068,0.017553592602677977
2021-02-17,0.002032292124130799,0.0028566939370212956,0.003679546841519398,0.005575008308050206,0.009196385201145886,0.01319765975272579,0.017365894140247265,0.01755379634393543
2021-02-18,0.001966359942951771,0.002765581499235745,0.003563285936832391,0.005445364027141355,0.009076124468439339,0.013151496201860725,0.017351854257662305,0.0175473744234841
2021-02-19,0.0020645201625132704,0.0028753323922023613,0.0036846372126428076,0.005564138449941028,0.009179625576547296,0.013228479924147822,0.017394487665603597,0.01757474834265065
2021-02-22,0.0021242996252294746,0.002940139392095831,0.0037544459881411084,0.005628108762572798,0.009234259739348544,0.013271957525462322,0.017419413657824526,0.01759155555315181
2021-02-23,0.002107952786500376,0.002922855865569018,0.003736201970878912,0.005609937682001286,0.00921952298112153,0.01326006636868064,0.01741166341356659,0.017585997437785654
2021-02-24,0.0020900764663570105,0.002904109878232335,0.0037165898763120175,0.005592435886387876,0.009205044383797233,0.01324723952785036,0.01740378759077712,0.017580511688033148
2021-02-25,0.002338196053054535,0.003183962315333795,0.004028180609236492,0.005900108603431996,0.009470550137027264,0.013433135596066265,0.017506309345021072,0.017647029231065668
2021-02-26,0.002480834424131528,0.0033415002843120616,0.004200534986205337,0.006062539938664985,0.009608807968954544,0.01353839785861278,0.017565505042078988,0.017685294037963845
2021-03-01,0.0025005499186118293,0.0033662458165444236,0.00423023865740613,0.006092669798190165,0.0096368423925194,0.013562393716258189,0.01757630479517812,0.017688676540614217
